date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c2h6sfire,other_dms
2018-08-18,4.150000e+01,-1.211000e+02,4.818382e+02,2.272901e+02,4.432072e-09,1.677457e-10,2.471004e-10,1.528494e-10,3.532089e-10,7.239637e-08,1.061315e-10,1.274176e-12,6.534109e-12,6.150274e-11,2.422994e-11,1.854881e-12,9.673603e-13,3.397927e-11,2.331511e-11,9.527797e-12,5.303990e-11,3.662718e-11,3.505954e-11,2.385446e-11,1.319474e-11,2.000942e-11,1.123592e-12,1.187894e-11,4.519271e-12,6.498298e-12,4.143968e-13,1.859139e-12,1.085946e-12,5.316790e-12,1.427367e-12,1.981343e-10,9.689241e-12,9.527797e-12,2.173513e-10,9.761163e-11,1.143197e-11,2.331511e-11,1.323587e-10,1.854881e-12,1.854881e-12,2.000942e-11,4.717401e-11,1.123592e-12,6.830702e-11,8.966708e-11,3.505954e-11,1.074056e-10,2.321322e-10,9.673603e-13,9.673603e-13,4.432072e-09,1.528494e-10,3.532089e-10,2.471004e-10,4.818382e+02,2.272901e+02,7.239637e-08,7.091282e+02,1.174269e-13,1.174269e-13
2018-08-18,4.170000e+01,-1.165000e+02,2.726840e+02,2.954618e+02,1.497734e-08,5.405141e-10,8.236680e-10,5.127851e-10,1.189756e-09,2.418039e-07,3.562984e-10,4.255748e-12,2.100249e-11,2.033007e-10,8.177605e-11,6.182936e-12,3.546988e-12,1.146800e-10,7.680270e-11,3.231165e-11,1.715997e-10,1.201371e-10,1.168651e-10,7.882343e-11,4.305653e-11,6.717447e-11,3.651673e-12,3.891377e-11,1.488701e-11,2.166099e-11,1.381323e-12,6.321072e-12,3.692215e-12,1.757494e-11,4.742541e-12,6.403400e-10,3.233077e-11,3.231165e-11,7.049824e-10,3.239905e-10,3.792933e-11,7.680270e-11,4.387226e-10,6.182936e-12,6.182936e-12,6.717447e-11,1.577366e-10,3.651673e-12,2.285627e-10,2.917368e-10,1.168651e-10,3.605541e-10,7.691560e-10,3.546988e-12,3.546988e-12,1.497734e-08,5.127851e-10,1.189756e-09,8.236680e-10,2.726840e+02,2.954618e+02,2.418039e-07,5.681458e+02,2.348538e-13,2.348538e-13
2018-08-18,4.170000e+01,-1.163000e+02,1.387470e+03,1.362481e+03,7.763767e-08,2.833039e-09,4.307783e-09,2.682262e-09,6.227630e-09,1.262593e-06,1.857300e-09,2.222163e-11,1.092130e-10,1.062631e-09,4.285671e-10,3.215127e-11,1.805739e-11,5.925135e-10,4.011570e-10,1.673578e-10,8.923182e-10,6.270572e-10,6.096464e-10,4.086373e-10,2.229218e-10,3.501648e-10,1.896061e-11,2.031709e-10,7.775804e-11,1.131787e-10,7.198226e-12,3.253493e-11,1.900405e-11,9.141924e-11,2.458754e-11,3.350890e-09,1.675458e-10,1.673578e-10,3.685793e-09,1.694369e-09,1.981350e-10,4.011570e-10,2.293661e-09,3.215127e-11,3.215127e-11,3.501648e-10,8.154352e-10,1.896061e-11,1.184561e-09,1.519375e-09,6.096464e-10,1.879522e-09,4.008544e-09,1.805739e-11,1.805739e-11,7.763767e-08,2.682262e-09,6.227630e-09,4.307783e-09,1.387470e+03,1.362481e+03,1.262593e-06,2.749951e+03,1.291696e-12,1.291696e-12
2018-08-18,4.170000e+01,-1.161000e+02,3.000488e+02,3.000015e+02,1.833960e-09,6.523446e-11,9.884016e-11,6.409815e-11,1.487195e-10,2.895855e-08,4.169449e-11,5.096704e-13,2.333610e-12,2.391773e-11,1.060060e-11,6.182936e-13,3.224534e-13,1.274222e-11,9.600338e-12,3.728268e-12,2.183996e-11,1.465087e-11,1.460814e-11,9.334354e-12,4.861222e-12,8.575463e-12,4.213469e-13,4.915424e-12,1.860876e-12,2.572243e-12,1.688283e-13,7.436555e-13,4.343782e-13,2.141485e-12,5.525291e-13,7.690242e-11,3.872048e-12,3.728268e-12,8.450274e-11,3.943375e-11,4.601948e-12,9.600338e-12,5.363604e-11,6.182936e-13,6.182936e-13,8.575463e-12,1.760345e-11,4.213469e-13,2.660026e-11,3.649082e-11,1.460814e-11,4.220416e-11,9.330313e-11,3.224534e-13,3.224534e-13,1.833960e-09,6.409815e-11,1.487195e-10,9.884016e-11,3.000488e+02,3.000015e+02,2.895855e-08,6.000504e+02,,
2018-08-18,4.190000e+01,-1.111000e+02,2.350001e+03,8.000168e+02,2.598111e-09,9.319208e-11,1.482602e-10,8.875129e-11,2.044893e-10,4.198990e-08,6.443695e-11,7.390221e-13,3.733776e-12,3.587660e-11,1.514371e-11,1.236587e-12,6.449069e-13,1.911334e-11,1.371477e-11,5.799529e-12,3.119994e-11,2.051122e-11,2.045140e-11,1.348296e-11,7.639062e-12,1.143395e-11,6.320203e-13,6.963517e-12,2.658395e-12,3.790674e-12,2.455685e-13,1.115483e-12,6.515673e-13,3.101460e-12,8.287936e-13,1.104088e-10,5.697305e-12,5.799529e-12,1.219057e-10,5.798383e-11,6.694637e-12,1.371477e-11,7.839323e-11,1.236587e-12,1.236587e-12,1.143395e-11,2.675240e-11,6.320203e-13,3.881837e-11,5.171116e-11,2.045140e-11,6.517597e-11,1.373385e-10,6.449069e-13,6.449069e-13,2.598111e-09,8.875129e-11,2.044893e-10,1.482602e-10,2.350001e+03,8.000168e+02,4.198990e-08,3.150018e+03,,
2018-08-18,4.190000e+01,-1.163000e+02,,2.000137e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000137e+02,,,,
2018-08-18,4.190000e+01,-1.235000e+02,3.031831e+02,1.307357e+02,2.750941e-09,1.211497e-10,1.482602e-10,8.875129e-11,3.346189e-10,2.606269e-08,4.927531e-11,4.587034e-13,7.000831e-12,3.075137e-11,1.514371e-11,2.473174e-12,5.804162e-12,2.548445e-11,1.234329e-11,7.456536e-12,5.615989e-11,2.490648e-11,1.752977e-11,1.866871e-11,1.041690e-11,1.286320e-11,1.264041e-12,7.373136e-12,2.392555e-12,2.436862e-12,1.381323e-13,3.346450e-12,1.954702e-12,1.329197e-12,8.287936e-13,1.468192e-10,7.459143e-12,7.456536e-12,1.617349e-10,5.326822e-11,4.967549e-12,1.234329e-11,7.057906e-11,2.473174e-12,2.473174e-12,1.286320e-11,3.590135e-11,1.264041e-12,5.002859e-11,8.106638e-11,1.752977e-11,4.973401e-11,1.483302e-10,5.804162e-12,5.804162e-12,2.750941e-09,8.875129e-11,3.346189e-10,1.482602e-10,3.031831e+02,1.307357e+02,2.606269e-08,4.339188e+02,2.113684e-12,2.113684e-12
2018-08-18,4.210000e+01,-1.111000e+02,,,7.641502e-10,2.795762e-11,4.118340e-11,2.465314e-11,5.576982e-11,1.158342e-08,1.895204e-11,2.038682e-13,9.334442e-13,1.025046e-11,4.543114e-12,,3.224534e-13,6.371112e-12,4.114431e-12,1.657008e-12,9.359982e-12,5.860348e-12,5.843256e-12,4.148602e-12,2.083381e-12,2.858488e-12,2.106734e-13,2.048093e-12,7.975184e-13,1.083050e-12,6.906614e-14,3.718278e-13,2.171891e-13,8.861316e-13,2.302205e-13,3.303967e-11,1.705369e-12,1.657008e-12,3.640205e-11,1.684167e-11,1.949634e-12,4.114431e-12,2.290573e-11,,,2.858488e-12,8.454493e-12,2.106734e-13,1.152365e-11,1.522033e-11,5.843256e-12,1.915591e-11,4.021950e-11,3.224534e-13,3.224534e-13,7.641502e-10,2.465314e-11,5.576982e-11,4.118340e-11,,,1.158342e-08,1.246918e-08,,
2018-08-18,4.230000e+01,-1.237000e+02,2.051760e+02,1.479407e+02,7.794332e-09,3.541299e-10,4.200707e-10,2.514620e-10,9.480869e-10,7.384430e-08,1.402451e-10,1.299660e-12,2.006905e-11,8.712889e-11,4.240240e-11,7.419523e-12,1.644512e-11,7.220594e-11,3.497266e-11,2.112685e-11,1.591197e-10,7.178927e-11,4.966767e-11,5.289467e-11,2.986179e-11,4.001883e-11,3.581449e-12,2.089055e-11,6.778906e-12,6.904442e-12,3.913748e-13,9.481607e-12,5.538322e-12,3.766059e-12,2.348249e-12,4.270937e-10,2.113424e-11,2.112685e-11,4.693548e-10,1.504218e-10,1.407472e-11,3.497266e-11,1.994692e-10,7.419523e-12,7.419523e-12,4.001883e-11,1.020677e-10,3.581449e-12,1.456680e-10,2.309090e-10,4.966767e-11,1.415448e-10,4.221214e-10,1.644512e-11,1.644512e-11,7.794332e-09,2.514620e-10,9.480869e-10,4.200707e-10,2.051760e+02,1.479407e+02,7.384430e-08,3.531168e+02,5.988772e-12,5.988772e-12
2018-08-18,4.250000e+01,-1.237000e+02,1.904689e+02,8.331680e+01,2.445281e-09,1.118305e-10,1.317869e-10,7.889003e-11,2.974390e-10,2.316684e-08,4.169450e-11,4.077363e-13,6.067387e-12,2.733455e-11,1.362934e-11,2.473174e-12,5.159255e-12,2.336075e-11,1.097181e-11,6.628032e-12,4.991990e-11,2.197631e-11,1.558201e-11,1.659441e-11,9.027983e-12,1.286319e-11,1.123592e-12,6.553898e-12,2.126716e-12,2.166099e-12,1.227842e-13,2.974622e-12,1.737513e-12,1.181509e-12,7.367055e-13,1.344923e-10,6.630349e-12,6.628032e-12,1.477507e-10,4.751779e-11,4.415599e-12,1.097181e-11,6.290521e-11,2.473174e-12,2.473174e-12,1.286319e-11,3.238873e-11,1.123592e-12,4.637552e-11,7.189621e-11,1.558201e-11,4.210223e-11,1.295805e-10,5.159255e-12,5.159255e-12,2.445281e-09,7.889003e-11,2.974390e-10,1.317869e-10,1.904689e+02,8.331680e+01,2.316684e-08,2.737857e+02,1.878831e-12,1.878831e-12
2018-08-18,4.250000e+01,-1.239000e+02,,,7.641502e-10,3.727683e-11,4.118340e-11,2.465314e-11,9.294970e-11,7.239637e-09,1.516164e-11,1.274176e-13,2.333610e-12,8.542047e-12,4.543114e-12,6.182936e-13,1.612267e-12,8.494817e-12,3.428692e-12,2.071260e-12,1.559997e-11,7.325435e-12,4.869380e-12,5.185752e-12,3.472301e-12,4.287732e-12,3.511224e-13,2.048093e-12,6.645987e-13,6.769061e-13,3.837008e-14,9.295694e-13,5.429728e-13,3.692215e-13,2.302205e-13,4.479619e-11,2.071984e-12,2.071260e-12,4.893944e-11,1.513325e-11,1.379875e-12,3.428692e-12,1.994182e-11,6.182936e-13,6.182936e-13,4.287732e-12,1.196712e-11,3.511224e-13,1.660597e-11,2.292540e-11,4.869380e-12,1.528905e-11,4.308384e-11,1.612267e-12,1.612267e-12,7.641502e-10,2.465314e-11,9.294970e-11,4.118340e-11,,,7.239637e-09,8.163161e-09,5.871346e-13,5.871346e-13
2018-08-18,4.270000e+01,-1.115000e+02,,,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,5.576982e-11,1.013549e-08,1.516164e-11,1.783847e-13,9.334442e-13,8.542047e-12,3.028743e-12,,,4.247408e-12,3.428692e-12,1.242756e-12,6.239988e-12,4.395261e-12,4.869380e-12,3.111451e-12,2.083381e-12,2.858488e-12,1.404490e-13,1.638475e-12,6.645987e-13,9.476685e-13,5.371811e-14,1.859139e-13,1.085946e-13,7.384430e-13,1.841764e-13,2.268331e-11,1.217128e-12,1.242756e-12,2.514320e-11,1.320926e-11,1.665985e-12,3.428692e-12,1.830394e-11,,,2.858488e-12,6.330789e-12,1.404490e-13,9.329726e-12,1.063525e-11,4.869380e-12,1.534002e-11,3.084465e-11,,,6.113202e-10,1.972251e-11,5.576982e-11,3.294672e-11,,,1.013549e-08,1.085525e-08,,
2018-08-18,4.270000e+01,-1.207000e+02,2.229571e+02,4.229548e+02,2.429998e-08,1.099666e-09,1.309632e-09,7.839697e-10,2.955800e-09,2.302205e-07,4.321066e-10,4.051880e-12,6.207403e-11,2.716371e-10,1.317503e-10,2.349516e-11,5.127010e-11,2.251127e-10,1.090324e-10,6.586606e-11,4.960790e-10,2.256234e-10,1.548462e-10,1.649069e-10,9.236320e-11,1.229150e-10,1.116569e-11,6.512937e-11,2.113424e-11,2.152561e-11,1.220168e-12,2.956031e-11,1.726654e-11,1.174124e-11,7.321011e-12,1.326647e-09,6.588909e-11,6.586606e-11,1.458403e-09,4.685168e-10,4.388002e-11,1.090324e-10,6.214292e-10,2.349516e-11,2.349516e-11,1.229150e-10,3.174759e-10,1.116569e-11,4.515565e-10,7.217024e-10,1.548462e-10,4.361584e-10,1.312707e-09,5.127010e-11,5.127010e-11,2.429998e-08,7.839697e-10,2.955800e-09,1.309632e-09,2.229571e+02,4.229548e+02,2.302205e-07,6.459120e+02,1.867088e-11,1.867088e-11
2018-08-18,4.270000e+01,-1.209000e+02,2.558070e+02,1.517556e+02,5.807542e-09,2.609378e-10,3.129938e-10,1.873638e-10,7.064177e-10,5.502124e-08,1.023410e-10,9.683738e-13,1.493511e-11,6.491957e-11,3.180180e-11,5.564642e-12,1.225323e-11,5.521631e-11,2.605806e-11,1.574158e-11,1.185598e-10,5.420822e-11,3.700729e-11,3.941171e-11,2.222273e-11,3.001412e-11,2.668530e-12,1.556551e-11,5.050950e-12,5.144486e-12,2.916126e-13,7.064727e-12,4.126593e-12,2.806083e-12,1.749675e-12,3.152846e-10,1.574708e-11,1.574158e-11,3.467733e-10,1.122869e-10,1.048705e-11,2.605806e-11,1.488320e-10,5.564642e-12,5.564642e-12,3.001412e-11,7.743904e-11,2.668530e-12,1.101217e-10,1.727680e-10,3.700729e-11,1.033094e-10,3.130847e-10,1.225323e-11,1.225323e-11,5.807542e-09,1.873638e-10,7.064177e-10,3.129938e-10,2.558070e+02,1.517556e+02,5.502124e-08,4.075626e+02,4.462223e-12,4.462223e-12
2018-08-18,4.370000e+01,-1.121000e+02,3.399991e+03,2.350037e+03,8.864142e-08,7.455367e-09,8.903851e-09,2.322325e-09,7.826364e-09,1.025133e-06,3.373464e-09,1.804233e-11,1.535516e-10,1.267640e-09,5.421449e-10,3.400615e-10,6.771522e-12,5.542868e-10,2.948675e-10,3.641275e-10,1.900076e-09,2.407138e-09,1.035230e-09,1.095231e-09,1.861153e-10,3.087167e-10,5.870766e-11,1.974362e-10,5.343374e-11,4.020822e-11,3.837008e-12,3.123353e-11,5.212539e-11,2.183576e-10,6.215952e-11,8.704149e-09,3.638760e-10,3.641275e-10,9.432153e-09,2.007221e-09,9.747896e-11,2.948675e-10,2.399567e-09,3.400615e-10,3.400615e-10,3.087167e-10,7.404021e-10,5.870766e-11,1.107826e-09,4.307214e-09,1.035230e-09,3.391506e-09,8.733950e-09,6.771522e-12,6.771522e-12,8.864142e-08,2.322325e-09,7.826364e-09,8.903851e-09,3.399991e+03,2.350037e+03,1.025133e-06,5.750028e+03,1.174269e-12,1.174269e-12
2018-08-18,4.450000e+01,-1.211000e+02,,1.500008e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.500008e+02,,,,
2018-08-18,4.470000e+01,-1.143000e+02,2.590860e+03,7.954390e+02,1.069810e-09,4.659604e-11,5.765676e-11,3.451439e-11,1.301296e-10,1.013549e-08,1.895204e-11,1.783847e-13,2.333610e-12,1.195887e-11,6.057485e-12,1.236587e-12,2.257174e-12,8.494817e-12,4.800169e-12,2.899764e-12,2.183996e-11,8.790523e-12,6.817132e-12,7.260053e-12,3.472301e-12,5.716976e-12,4.915714e-13,2.867331e-12,9.304381e-13,9.476685e-13,5.371811e-14,1.301397e-12,7.601619e-13,5.169101e-13,3.223086e-13,5.618971e-11,2.900778e-12,2.899764e-12,6.199025e-11,2.088368e-11,1.931825e-12,4.800169e-12,2.761568e-11,1.236587e-12,1.236587e-12,5.716976e-12,1.196712e-11,4.915714e-13,1.817567e-11,3.063048e-11,6.817132e-12,1.913043e-11,5.657804e-11,2.257174e-12,2.257174e-12,1.069810e-09,3.451439e-11,1.301296e-10,5.765676e-11,2.590860e+03,7.954390e+02,1.013549e-08,3.386299e+03,8.219884e-13,8.219884e-13
2018-08-18,4.470000e+01,-1.213000e+02,9.583118e+02,6.958326e+02,7.335843e-09,2.702570e-10,4.035973e-10,2.514620e-10,5.948780e-10,1.187300e-07,1.743588e-10,2.089649e-12,1.026789e-11,1.007961e-10,4.088803e-11,3.091468e-12,1.612267e-12,5.734001e-11,3.771561e-11,1.574157e-11,8.423983e-11,5.860348e-11,5.745868e-11,3.837456e-11,2.083381e-11,3.287261e-11,1.755612e-12,1.884246e-11,7.310585e-12,1.055973e-11,6.753133e-13,2.974622e-12,1.737513e-12,8.565938e-12,2.302204e-12,3.188995e-10,1.558028e-11,1.574157e-11,3.502213e-10,1.605266e-10,1.854563e-11,3.771561e-11,2.167879e-10,3.091468e-12,3.091468e-12,3.287261e-11,7.817382e-11,1.755612e-12,1.128020e-10,1.428433e-10,5.745868e-11,1.764484e-10,3.767504e-10,1.612267e-12,1.612267e-12,7.335843e-09,2.514620e-10,5.948780e-10,4.035973e-10,9.583118e+02,6.958326e+02,1.187300e-07,1.654145e+03,1.174269e-13,1.174269e-13
2018-08-18,4.490000e+01,-1.141000e+02,8.729625e+02,5.548731e+02,3.209430e-09,1.397881e-10,1.729703e-10,1.035432e-10,3.903887e-10,3.040648e-08,5.685613e-11,5.351540e-13,8.400998e-12,3.587660e-11,1.817246e-11,3.091468e-12,6.771522e-12,2.973186e-11,1.440051e-11,8.699292e-12,6.551987e-11,3.076683e-11,2.045140e-11,2.178016e-11,1.250028e-11,1.715093e-11,1.474714e-12,8.601992e-12,2.791314e-12,2.843005e-12,1.611543e-13,3.904191e-12,2.280486e-12,1.550730e-12,9.669260e-13,1.699693e-10,8.702333e-12,8.699292e-12,1.873709e-10,6.265104e-11,5.795474e-12,1.440051e-11,8.284703e-11,3.091468e-12,3.091468e-12,1.715093e-11,4.223214e-11,1.474714e-12,6.085778e-11,9.628670e-11,2.045140e-11,5.739128e-11,1.741294e-10,6.771522e-12,6.771522e-12,3.209430e-09,1.035432e-10,3.903887e-10,1.729703e-10,8.729625e+02,5.548731e+02,3.040648e-08,1.427836e+03,2.465965e-12,2.465965e-12
2018-08-18,4.490000e+01,-1.143000e+02,1.475612e+03,1.531633e+03,3.209431e-09,1.397881e-10,1.729703e-10,1.035432e-10,3.903887e-10,3.040648e-08,5.685613e-11,5.351540e-13,8.867719e-12,3.587660e-11,1.817246e-11,3.091468e-12,6.771522e-12,2.973186e-11,1.440051e-11,8.699293e-12,6.551987e-11,3.076683e-11,2.045140e-11,2.178016e-11,1.319474e-11,1.715093e-11,1.474714e-12,8.601992e-12,2.791314e-12,2.843005e-12,1.611543e-13,3.904191e-12,2.280486e-12,1.550730e-12,9.669260e-13,1.704360e-10,8.702333e-12,8.699293e-12,1.878376e-10,6.265105e-11,5.795474e-12,1.440051e-11,8.284703e-11,3.091468e-12,3.091468e-12,1.715093e-11,4.292660e-11,1.474714e-12,6.155225e-11,9.628669e-11,2.045140e-11,5.739128e-11,1.741294e-10,6.771522e-12,6.771522e-12,3.209431e-09,1.035432e-10,3.903887e-10,1.729703e-10,1.475612e+03,1.531633e+03,3.040648e-08,3.007245e+03,2.465965e-12,2.465965e-12
2018-08-18,4.510000e+01,-1.135000e+02,2.254585e+03,1.606824e+03,2.598111e-09,1.211497e-10,1.400236e-10,8.382067e-11,3.160290e-10,2.461477e-08,4.927532e-11,4.332199e-13,6.534109e-12,2.904296e-11,1.514371e-11,2.473174e-12,5.481708e-12,2.336075e-11,1.165755e-11,7.042285e-12,5.303990e-11,2.490648e-11,1.655589e-11,1.763156e-11,9.722444e-12,1.429244e-11,1.193816e-12,6.963517e-12,2.259636e-12,2.301481e-12,1.304583e-13,3.160536e-12,1.846107e-12,1.255353e-12,7.827496e-13,1.453154e-10,7.044746e-12,7.042285e-12,1.594024e-10,5.115019e-11,4.691574e-12,1.165755e-11,6.749932e-11,2.473174e-12,2.473174e-12,1.429244e-11,3.308319e-11,1.193816e-12,4.856945e-11,7.794637e-11,1.655589e-11,4.970854e-11,1.442108e-10,5.481708e-12,5.481708e-12,2.598111e-09,8.382067e-11,3.160290e-10,1.400236e-10,2.254585e+03,1.606824e+03,2.461477e-08,3.861409e+03,1.996258e-12,1.996258e-12
2018-08-18,4.510000e+01,-1.199000e+02,,,1.222640e-09,4.659604e-11,6.589344e-11,4.437565e-11,9.294970e-11,2.027098e-08,3.032327e-11,3.567693e-13,1.866888e-12,1.708409e-11,6.057485e-12,6.182936e-13,3.224534e-13,8.494817e-12,6.171646e-12,2.485512e-12,1.247998e-11,1.025561e-11,9.738759e-12,6.222902e-12,3.472301e-12,5.716976e-12,2.808979e-13,3.276949e-12,1.196278e-12,1.759956e-12,1.151102e-13,5.577416e-13,3.257837e-13,1.403042e-12,3.683527e-13,5.468583e-11,2.654920e-12,2.485512e-12,5.982626e-11,2.641853e-11,3.071344e-12,6.171646e-12,3.566152e-11,6.182936e-13,6.182936e-13,5.716976e-12,1.196712e-11,2.808979e-13,1.796499e-11,2.273558e-11,9.738759e-12,3.068004e-11,6.315438e-11,3.224534e-13,3.224534e-13,1.222640e-09,4.437565e-11,9.294970e-11,6.589344e-11,,,2.027098e-08,2.169684e-08,,
2018-08-18,4.530000e+01,-1.163000e+02,2.272367e+02,1.590802e+02,6.113202e-10,2.795763e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.400166e-12,6.833638e-12,3.028743e-12,6.182936e-13,1.289814e-12,6.371112e-12,2.742954e-12,1.657008e-12,1.247998e-11,5.860349e-12,3.895504e-12,4.148602e-12,2.083381e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.350639e-11,1.657587e-12,1.657008e-12,3.682099e-11,1.150086e-11,1.103900e-12,2.742954e-12,1.534771e-11,6.182936e-13,6.182936e-13,2.858488e-12,8.454493e-12,2.808979e-13,1.159388e-11,1.834033e-11,3.895504e-12,1.147316e-11,3.370899e-11,1.289814e-12,1.289814e-12,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,2.272367e+02,1.590802e+02,5.791710e-09,3.863168e+02,4.697077e-13,4.697077e-13
2018-08-18,4.530000e+01,-1.203000e+02,,,7.641502e-10,2.795762e-11,4.118340e-11,2.958376e-11,5.576982e-11,1.303135e-08,1.895204e-11,2.293517e-13,9.334442e-13,1.025046e-11,4.543114e-12,6.182936e-13,3.224534e-13,6.371112e-12,4.114431e-12,1.657008e-12,9.359982e-12,5.860348e-12,5.843256e-12,4.148602e-12,2.083381e-12,4.287732e-12,2.106734e-13,2.048093e-12,7.975184e-13,1.218431e-12,7.674016e-14,3.718278e-13,2.171891e-13,9.599759e-13,2.762646e-13,3.303967e-11,1.825257e-12,1.657008e-12,3.652194e-11,1.684167e-11,2.092690e-12,4.114431e-12,2.304879e-11,6.182936e-13,6.182936e-13,4.287732e-12,8.454493e-12,2.106734e-13,1.295290e-11,1.522033e-11,5.843256e-12,1.918139e-11,4.024498e-11,3.224534e-13,3.224534e-13,7.641502e-10,2.958376e-11,5.576982e-11,4.118340e-11,,,1.303135e-08,1.392203e-08,,
2018-08-18,4.530000e+01,-1.205000e+02,1.399947e+03,6.250286e+02,4.584901e-09,1.677457e-10,2.553371e-10,1.577801e-10,3.717988e-10,7.529223e-08,1.099219e-10,1.325143e-12,6.534109e-12,6.321115e-11,2.574431e-11,1.854881e-12,9.673603e-13,3.610297e-11,2.400084e-11,9.942048e-12,5.303990e-11,3.662718e-11,3.603341e-11,2.385446e-11,1.319474e-11,2.143866e-11,1.123592e-12,1.228856e-11,4.652191e-12,6.769061e-12,4.297449e-13,1.859139e-12,1.085946e-12,5.464478e-12,1.473411e-12,1.981343e-10,9.882973e-12,9.942048e-12,2.179593e-10,1.012440e-10,1.185100e-11,2.400084e-11,1.370959e-10,1.854881e-12,1.854881e-12,2.143866e-11,4.929772e-11,1.123592e-12,7.185997e-11,8.966707e-11,3.603341e-11,1.112470e-10,2.369475e-10,9.673603e-13,9.673603e-13,4.584901e-09,1.577801e-10,3.717988e-10,2.553371e-10,1.399947e+03,6.250286e+02,7.529223e-08,2.024975e+03,1.174269e-13,1.174269e-13
2018-08-18,4.750000e+01,-1.131000e+02,,,3.973581e-09,1.770650e-10,2.141537e-10,1.281963e-10,4.833384e-10,3.764611e-08,7.201777e-11,6.625716e-13,1.026789e-11,4.441865e-11,2.120120e-11,3.709762e-12,8.383789e-12,3.610297e-11,1.782920e-11,1.077055e-11,8.111984e-11,3.662718e-11,2.532077e-11,2.696591e-11,1.527812e-11,2.000942e-11,1.825836e-12,1.065008e-11,3.455913e-12,3.519912e-12,1.995244e-13,4.833761e-12,2.823458e-12,1.919952e-12,1.197146e-12,2.142988e-10,1.077432e-11,1.077055e-11,2.358436e-10,7.626993e-11,7.175349e-12,1.782920e-11,1.012745e-10,3.709762e-12,3.709762e-12,2.000942e-11,5.138109e-11,1.825836e-12,7.321635e-11,1.177470e-10,2.532077e-11,7.268034e-11,2.157481e-10,8.383789e-12,8.383789e-12,3.973581e-09,1.281963e-10,4.833384e-10,2.141537e-10,,,3.764611e-08,4.244843e-08,3.053100e-12,3.053100e-12
2018-08-18,4.770000e+01,-1.205000e+02,2.726358e+03,1.710054e+03,2.292451e-08,1.043751e-09,1.235502e-09,7.395941e-10,2.788491e-09,2.171891e-07,4.093641e-10,3.822528e-12,5.880698e-11,2.562614e-10,1.256928e-10,2.225857e-11,4.836801e-11,2.123704e-10,1.028608e-10,6.213780e-11,4.679991e-10,2.124376e-10,1.460814e-10,1.555726e-10,8.819644e-11,1.157688e-10,1.053367e-11,6.144280e-11,1.993796e-11,2.030718e-11,1.151102e-12,2.788708e-11,1.628918e-11,1.107664e-11,6.906614e-12,1.258131e-09,6.215953e-11,6.213780e-11,1.382428e-09,4.433970e-10,4.139625e-11,1.028608e-10,5.876541e-10,2.225857e-11,2.225857e-11,1.157688e-10,3.005669e-10,1.053367e-11,4.268693e-10,6.804367e-10,1.460814e-10,4.131867e-10,1.239705e-09,4.836801e-11,4.836801e-11,2.292451e-08,7.395941e-10,2.788491e-09,1.235502e-09,2.726358e+03,1.710054e+03,2.171891e-07,4.436412e+03,1.761404e-11,1.761404e-11
